state_code,settlement_name,year,settlement_type,population,density,classification_source
TG,TG_SETTLEMENT_10,2010,New Urbanising Settlement,3574153,534.49,DEGURBA
TG,TG_SETTLEMENT_11,2010,Rural,4026683,17206.46,DEGURBA
TG,TG_SETTLEMENT_0,2011,Urban Cluster,941834,19133.28,DEGURBA
TG,TG_SETTLEMENT_1,2011,Urban Centre,1467983,9003.19,DEGURBA
TG,TG_SETTLEMENT_2,2011,Urban Centre,6658771,14848.47,DEGURBA
TG,TG_SETTLEMENT_3,2011,Urban Cluster,959192,1929.08,DEGURBA
TG,TG_SETTLEMENT_4,2011,Urban Centre,1407744,9220.93,DEGURBA
TG,TG_SETTLEMENT_5,2011,Urban Centre,6696003,12665.43,DEGURBA
TG,TG_SETTLEMENT_6,2011,Rural,2083237,4371.62,DEGURBA
TG,TG_SETTLEMENT_7,2011,New Urbanising Settlement,3129756,5940.75,DEGURBA
TG,TG_SETTLEMENT_8,2011,Rural,7169175,8246.72,DEGURBA
TG,TG_SETTLEMENT_9,2011,Rural,4062118,19316.07,DEGURBA
TG,TG_SETTLEMENT_10,2011,Urban Cluster,7163642,18818.9,DEGURBA
TG,TG_SETTLEMENT_11,2011,New Urbanising Settlement,1543971,1609.3,DEGURBA
TG,TG_SETTLEMENT_0,2012,Urban Centre,3376488,5947.89,DEGURBA
TG,TG_SETTLEMENT_1,2012,Urban Centre,768871,13505.36,DEGURBA
TG,TG_SETTLEMENT_2,2012,New Urbanising Settlement,20063,5244.89,DEGURBA
TG,TG_SETTLEMENT_3,2012,Urban Cluster,1286418,10124.56,DEGURBA
TG,TG_SETTLEMENT_4,2012,Urban Cluster,1077231,7864.12,DEGURBA
TG,TG_SETTLEMENT_5,2012,New Urbanising Settlement,6056867,6013.0,DEGURBA
TG,TG_SETTLEMENT_6,2012,Urban Cluster,5607162,4537.52,DEGURBA
TG,TG_SETTLEMENT_7,2012,New Urbanising Settlement,5431523,16527.39,DEGURBA
TG,TG_SETTLEMENT_8,2012,New Urbanising Settlement,5601687,15926.76,DEGURBA
TG,TG_SETTLEMENT_9,2012,Urban Centre,3741739,4387.15,DEGURBA
TG,TG_SETTLEMENT_10,2012,Urban Cluster,7840959,9800.46,DEGURBA
TG,TG_SETTLEMENT_11,2012,Urban Cluster,5499647,6078.46,DEGURBA
TG,TG_SETTLEMENT_0,2013,Urban Centre,3597368,9125.76,DEGURBA
TG,TG_SETTLEMENT_1,2013,Urban Centre,7771134,5523.89,DEGURBA
TG,TG_SETTLEMENT_2,2013,New Urbanising Settlement,1840980,14254.06,DEGURBA
TG,TG_SETTLEMENT_3,2013,Urban Cluster,7394770,18628.02,DEGURBA
TG,TG_SETTLEMENT_4,2013,Rural,4337730,11375.18,DEGURBA
TG,TG_SETTLEMENT_5,2013,Rural,6516287,13378.02,DEGURBA
TG,TG_SETTLEMENT_6,2013,New Urbanising Settlement,7990203,5078.15,DEGURBA
TG,TG_SETTLEMENT_7,2013,Urban Centre,5570409,13729.41,DEGURBA
TG,TG_SETTLEMENT_8,2013,Urban Centre,5243636,6447.84,DEGURBA
TG,TG_SETTLEMENT_9,2013,Rural,453250,11955.18,DEGURBA
TG,TG_SETTLEMENT_10,2013,New Urbanising Settlement,6683250,14347.93,DEGURBA
TG,TG_SETTLEMENT_11,2013,New Urbanising Settlement,5281209,7228.33,DEGURBA
TG,TG_SETTLEMENT_0,2014,New Urbanising Settlement,6565277,10143.19,DEGURBA
TG,TG_SETTLEMENT_1,2014,Urban Centre,570904,4349.65,DEGURBA
TG,TG_SETTLEMENT_2,2014,Rural,190128,17275.87,DEGURBA
TG,TG_SETTLEMENT_3,2014,Urban Centre,5836330,7933.37,DEGURBA
TG,TG_SETTLEMENT_4,2014,Urban Centre,811575,3191.98,DEGURBA
TG,TG_SETTLEMENT_5,2014,Urban Cluster,6443545,4808.89,DEGURBA
TG,TG_SETTLEMENT_6,2014,New Urbanising Settlement,46713,14873.36,DEGURBA
TG,TG_SETTLEMENT_7,2014,Urban Cluster,4514714,15314.11,DEGURBA
TG,TG_SETTLEMENT_8,2014,Rural,3756879,10625.19,DEGURBA
TG,TG_SETTLEMENT_9,2014,Urban Cluster,6561408,2463.58,DEGURBA
TG,TG_SETTLEMENT_10,2014,Rural,3346728,4146.94,DEGURBA
TG,TG_SETTLEMENT_11,2014,Urban Centre,5169563,8381.81,DEGURBA
TG,TG_SETTLEMENT_0,2015,Urban Cluster,2953093,14704.15,DEGURBA
TG,TG_SETTLEMENT_1,2015,Urban Centre,2038783,7014.6,DEGURBA
TG,TG_SETTLEMENT_2,2015,Urban Centre,4713099,1659.09,DEGURBA
TG,TG_SETTLEMENT_3,2015,Rural,7724705,17816.33,DEGURBA
TG,TG_SETTLEMENT_4,2015,New Urbanising Settlement,6414030,1691.81,DEGURBA
TG,TG_SETTLEMENT_5,2015,Rural,2056763,18426.6,DEGURBA
TG,TG_SETTLEMENT_6,2015,Urban Centre,513237,9464.27,DEGURBA
TG,TG_SETTLEMENT_7,2015,New Urbanising Settlement,5537587,15856.81,DEGURBA
TG,TG_SETTLEMENT_8,2015,Rural,2889509,1558.3,DEGURBA
TG,TG_SETTLEMENT_9,2015,Urban Cluster,6837065,3370.54,DEGURBA
TG,TG_SETTLEMENT_10,2015,Urban Centre,5526175,8577.65,DEGURBA
TG,TG_SETTLEMENT_11,2015,New Urbanising Settlement,3412931,3378.21,DEGURBA
TG,TG_SETTLEMENT_0,2016,New Urbanising Settlement,2720648,4260.86,DEGURBA
TG,TG_SETTLEMENT_1,2016,New Urbanising Settlement,1437609,5980.21,DEGURBA
TG,TG_SETTLEMENT_2,2016,Urban Centre,2987595,5691.22,DEGURBA
TG,TG_SETTLEMENT_3,2016,Urban Centre,4114811,2471.3,DEGURBA
TG,TG_SETTLEMENT_4,2016,Urban Cluster,3997910,5959.95,DEGURBA
TG,TG_SETTLEMENT_5,2016,Urban Cluster,6393508,6651.54,DEGURBA
TG,TG_SETTLEMENT_6,2016,New Urbanising Settlement,4886550,5074.51,DEGURBA
TG,TG_SETTLEMENT_7,2016,Urban Centre,2173127,6609.58,DEGURBA
TG,TG_SETTLEMENT_8,2016,Urban Centre,5417044,13541.52,DEGURBA
TG,TG_SETTLEMENT_9,2016,Urban Cluster,4469878,11610.36,DEGURBA
TG,TG_SETTLEMENT_10,2016,Rural,4428638,10327.87,DEGURBA
TG,TG_SETTLEMENT_11,2016,Urban Centre,3179332,18728.84,DEGURBA
TG,TG_SETTLEMENT_0,2017,Urban Cluster,2880997,2726.31,DEGURBA
TG,TG_SETTLEMENT_1,2017,New Urbanising Settlement,1951698,2715.65,DEGURBA
TG,TG_SETTLEMENT_2,2017,Urban Centre,3418945,11313.26,DEGURBA
TG,TG_SETTLEMENT_3,2017,Urban Cluster,3430973,1618.68,DEGURBA
TG,TG_SETTLEMENT_4,2017,Urban Cluster,2371609,15512.39,DEGURBA
TG,TG_SETTLEMENT_5,2017,Urban Centre,359100,7463.99,DEGURBA
TG,TG_SETTLEMENT_6,2017,New Urbanising Settlement,3767691,9810.38,DEGURBA
TG,TG_SETTLEMENT_7,2017,Rural,4308423,2663.58,DEGURBA
TG,TG_SETTLEMENT_8,2017,Rural,958487,2923.53,DEGURBA
TG,TG_SETTLEMENT_9,2017,New Urbanising Settlement,4417704,1173.94,DEGURBA
TG,TG_SETTLEMENT_10,2017,Urban Cluster,664012,9151.45,DEGURBA
TG,TG_SETTLEMENT_11,2017,Urban Centre,2247027,11512.76,DEGURBA
TG,TG_SETTLEMENT_0,2018,Urban Centre,982987,15721.47,DEGURBA
TG,TG_SETTLEMENT_1,2018,Rural,465287,11908.58,DEGURBA
TG,TG_SETTLEMENT_2,2018,New Urbanising Settlement,2288630,17803.03,DEGURBA
TG,TG_SETTLEMENT_3,2018,Rural,4350701,12244.52,DEGURBA
TG,TG_SETTLEMENT_4,2018,Urban Cluster,6812985,10163.45,DEGURBA
TG,TG_SETTLEMENT_5,2018,New Urbanising Settlement,6283007,17575.4,DEGURBA
TG,TG_SETTLEMENT_6,2018,New Urbanising Settlement,394288,3336.11,DEGURBA
TG,TG_SETTLEMENT_7,2018,Urban Cluster,52830,17278.63,DEGURBA
TG,TG_SETTLEMENT_8,2018,Urban Centre,5014834,16880.55,DEGURBA
TG,TG_SETTLEMENT_9,2018,New Urbanising Settlement,7556680,17789.36,DEGURBA
TG,TG_SETTLEMENT_10,2018,Urban Centre,6289508,14632.49,DEGURBA
TG,TG_SETTLEMENT_11,2018,Urban Cluster,5735009,17775.63,DEGURBA
TG,TG_SETTLEMENT_0,2019,Urban Cluster,6891284,17066.42,DEGURBA
TG,TG_SETTLEMENT_1,2019,Urban Centre,77613,3083.91,DEGURBA
TG,TG_SETTLEMENT_2,2019,Urban Cluster,5527070,9214.23,DEGURBA
TG,TG_SETTLEMENT_3,2019,Urban Cluster,1024198,10314.02,DEGURBA
TG,TG_SETTLEMENT_4,2019,New Urbanising Settlement,4454760,16865.77,DEGURBA
TG,TG_SETTLEMENT_5,2019,Urban Centre,1620263,6457.82,DEGURBA
TG,TG_SETTLEMENT_6,2019,New Urbanising Settlement,7479950,11297.07,DEGURBA
TG,TG_SETTLEMENT_7,2019,Urban Centre,7385864,9665.64,DEGURBA
TG,TG_SETTLEMENT_8,2019,New Urbanising Settlement,4904626,4121.98,DEGURBA
TG,TG_SETTLEMENT_9,2019,Urban Centre,2123309,19944.03,DEGURBA
TG,TG_SETTLEMENT_10,2019,Urban Cluster,279722,1079.17,DEGURBA
TG,TG_SETTLEMENT_11,2019,Urban Cluster,5678525,8050.21,DEGURBA
TG,TG_SETTLEMENT_0,2020,Rural,6977315,17277.89,DEGURBA
TG,TG_SETTLEMENT_1,2020,New Urbanising Settlement,721300,18431.19,DEGURBA
TG,TG_SETTLEMENT_2,2020,Urban Cluster,148274,14907.26,DEGURBA
TG,TG_SETTLEMENT_3,2020,New Urbanising Settlement,227274,5281.21,DEGURBA
TG,TG_SETTLEMENT_4,2020,Urban Cluster,260672,19166.67,DEGURBA
TG,TG_SETTLEMENT_5,2020,Urban Centre,4938152,12159.56,DEGURBA
TG,TG_SETTLEMENT_6,2020,New Urbanising Settlement,32122,5453.47,DEGURBA
TG,TG_SETTLEMENT_7,2020,Rural,683627,836.19,DEGURBA
TG,TG_SETTLEMENT_8,2020,New Urbanising Settlement,7538082,16638.6,DEGURBA
TG,TG_SETTLEMENT_9,2020,Urban Centre,5784990,18119.53,DEGURBA
TG,TG_SETTLEMENT_10,2020,Urban Cluster,3871350,7544.9,DEGURBA
TG,TG_SETTLEMENT_11,2020,Rural,7275848,18508.02,DEGURBA
TG,TG_SETTLEMENT_0,2021,Urban Cluster,1411725,10951.17,DEGURBA
TG,TG_SETTLEMENT_1,2021,Urban Centre,6319222,5574.02,DEGURBA
TG,TG_SETTLEMENT_2,2021,New Urbanising Settlement,5047975,4778.49,DEGURBA
TG,TG_SETTLEMENT_3,2021,Urban Centre,3915920,8239.67,DEGURBA
TG,TG_SETTLEMENT_4,2021,Rural,1096426,14609.56,DEGURBA
TG,TG_SETTLEMENT_5,2021,Urban Cluster,7133678,18087.32,DEGURBA
TG,TG_SETTLEMENT_6,2021,Urban Cluster,4568207,1903.88,DEGURBA
TG,TG_SETTLEMENT_7,2021,Rural,7148584,17581.31,DEGURBA
TG,TG_SETTLEMENT_8,2021,Rural,6260361,6190.03,DEGURBA
TG,TG_SETTLEMENT_9,2021,Rural,1701016,376.47,DEGURBA
TG,TG_SETTLEMENT_10,2021,Rural,778205,13847.63,DEGURBA
TG,TG_SETTLEMENT_11,2021,Urban Centre,3148526,9476.5,DEGURBA
TG,TG_SETTLEMENT_0,2022,Rural,6787355,15365.97,DEGURBA
TG,TG_SETTLEMENT_1,2022,Urban Cluster,5109182,12679.62,DEGURBA
TG,TG_SETTLEMENT_2,2022,New Urbanising Settlement,27036,1235.65,DEGURBA
TG,TG_SETTLEMENT_3,2022,Rural,4574955,3612.77,DEGURBA
TG,TG_SETTLEMENT_4,2022,New Urbanising Settlement,5877746,9133.12,DEGURBA
TG,TG_SETTLEMENT_5,2022,Rural,1889673,8879.94,DEGURBA
TG,TG_SETTLEMENT_6,2022,Urban Centre,2600173,3201.89,DEGURBA
TG,TG_SETTLEMENT_7,2022,New Urbanising Settlement,407628,4946.93,DEGURBA
TG,TG_SETTLEMENT_8,2022,Urban Cluster,5084895,13899.82,DEGURBA
TG,TG_SETTLEMENT_9,2022,Urban Centre,2372008,12431.26,DEGURBA
TG,TG_SETTLEMENT_10,2022,Urban Centre,7744872,7636.62,DEGURBA
TG,TG_SETTLEMENT_11,2022,New Urbanising Settlement,3843550,1730.83,DEGURBA
TG,TG_SETTLEMENT_0,2023,New Urbanising Settlement,2846423,7159.85,DEGURBA
TG,TG_SETTLEMENT_1,2023,Urban Cluster,6460053,5710.88,DEGURBA
TG,TG_SETTLEMENT_2,2023,Urban Cluster,3024863,18051.05,DEGURBA
TG,TG_SETTLEMENT_3,2023,Urban Centre,1578284,17681.94,DEGURBA
TG,TG_SETTLEMENT_4,2023,Urban Centre,4900869,17375.53,DEGURBA
TG,TG_SETTLEMENT_5,2023,New Urbanising Settlement,75511,18567.15,DEGURBA
TG,TG_SETTLEMENT_6,2023,Urban Cluster,2298137,11182.9,DEGURBA
TG,TG_SETTLEMENT_7,2023,New Urbanising Settlement,2041677,9054.96,DEGURBA
TG,TG_SETTLEMENT_8,2023,Rural,4057455,12192.37,DEGURBA
TG,TG_SETTLEMENT_9,2023,Rural,3426218,1711.45,DEGURBA
TG,TG_SETTLEMENT_10,2023,Urban Cluster,7340677,9870.95,DEGURBA
TG,TG_SETTLEMENT_11,2023,New Urbanising Settlement,4442774,18730.34,DEGURBA
TG,TG_SETTLEMENT_0,2024,New Urbanising Settlement,2013063,17160.8,DEGURBA
TG,TG_SETTLEMENT_1,2024,Rural,5599367,2153.69,DEGURBA
TG,TG_SETTLEMENT_2,2024,Rural,4483182,8127.54,DEGURBA
TG,TG_SETTLEMENT_3,2024,Rural,6683038,17350.54,DEGURBA
TG,TG_SETTLEMENT_4,2024,Rural,3375268,1584.89,DEGURBA
TG,TG_SETTLEMENT_5,2024,New Urbanising Settlement,161118,11743.53,DEGURBA
TG,TG_SETTLEMENT_6,2024,Urban Cluster,2631186,15355.56,DEGURBA
TG,TG_SETTLEMENT_7,2024,Urban Cluster,2427480,18086.15,DEGURBA
TG,TG_SETTLEMENT_8,2024,Urban Cluster,7970665,4490.35,DEGURBA
TG,TG_SETTLEMENT_9,2024,New Urbanising Settlement,7635901,13477.49,DEGURBA
TG,TG_SETTLEMENT_10,2024,Urban Cluster,1245521,1332.16,DEGURBA
TG,TG_SETTLEMENT_11,2024,Urban Cluster,2365532,11467.12,DEGURBA
TG,TG_SETTLEMENT_0,2025,Urban Cluster,1330258,10367.74,DEGURBA
TG,TG_SETTLEMENT_1,2025,Urban Cluster,1530245,3987.6,DEGURBA
TG,TG_SETTLEMENT_2,2025,Urban Centre,6681147,12878.88,DEGURBA
TG,TG_SETTLEMENT_3,2025,Rural,358126,17188.67,DEGURBA
TG,TG_SETTLEMENT_4,2025,New Urbanising Settlement,835623,5479.86,DEGURBA
TG,TG_SETTLEMENT_5,2025,New Urbanising Settlement,5090101,18240.49,DEGURBA
TG,TG_SETTLEMENT_6,2025,New Urbanising Settlement,3949178,15460.43,DEGURBA
TG,TG_SETTLEMENT_7,2025,Urban Centre,448445,744.21,DEGURBA
TG,TG_SETTLEMENT_8,2025,New Urbanising Settlement,1657810,5533.05,DEGURBA
TG,TG_SETTLEMENT_9,2025,Rural,3952265,14271.21,DEGURBA
TG,TG_SETTLEMENT_10,2025,New Urbanising Settlement,3198070,14287.96,DEGURBA
TG,TG_SETTLEMENT_11,2025,Urban Centre,5724343,14038.77,DEGURBA
TN,TN_SETTLEMENT_0,2005,New Urbanising Settlement,845720,14260.81,DEGURBA
TN,TN_SETTLEMENT_1,2005,Urban Cluster,4488070,18779.63,DEGURBA
TN,TN_SETTLEMENT_2,2005,Rural,6089132,14154.73,DEGURBA
TN,TN_SETTLEMENT_3,2005,Rural,3312689,19096.7,DEGURBA
TN,TN_SETTLEMENT_4,2005,Urban Cluster,2971002,10177.79,DEGURBA
TN,TN_SETTLEMENT_5,2005,Rural,2328597,5099.86,DEGURBA
TN,TN_SETTLEMENT_6,2005,Urban Centre,6099518,5300.06,DEGURBA
TN,TN_SETTLEMENT_7,2005,Urban Cluster,7390452,8942.07,DEGURBA
TN,TN_SETTLEMENT_8,2005,New Urbanising Settlement,6181157,9097.44,DEGURBA
TN,TN_SETTLEMENT_9,2005,Urban Cluster,3075508,6112.06,DEGURBA
TN,TN_SETTLEMENT_10,2005,Urban Centre,4402458,1137.53,DEGURBA
TN,TN_SETTLEMENT_11,2005,New Urbanising Settlement,148954,11722.48,DEGURBA
TN,TN_SETTLEMENT_0,2006,Urban Cluster,991354,3551.1,DEGURBA
TN,TN_SETTLEMENT_1,2006,New Urbanising Settlement,220363,15035.95,DEGURBA
TN,TN_SETTLEMENT_2,2006,Rural,1295879,19039.69,DEGURBA
TN,TN_SETTLEMENT_3,2006,Rural,3916353,6669.77,DEGURBA
TN,TN_SETTLEMENT_4,2006,New Urbanising Settlement,734988,10569.23,DEGURBA
TN,TN_SETTLEMENT_5,2006,New Urbanising Settlement,4391015,2529.99,DEGURBA
TN,TN_SETTLEMENT_6,2006,Urban Centre,7977059,15539.53,DEGURBA
TN,TN_SETTLEMENT_7,2006,New Urbanising Settlement,7696193,409.23,DEGURBA
TN,TN_SETTLEMENT_8,2006,Urban Cluster,7815639,8589.07,DEGURBA
TN,TN_SETTLEMENT_9,2006,Urban Centre,5543961,4439.5,DEGURBA
TN,TN_SETTLEMENT_10,2006,Rural,3921162,19587.23,DEGURBA
TN,TN_SETTLEMENT_11,2006,Urban Cluster,3072805,6588.03,DEGURBA
TN,TN_SETTLEMENT_0,2007,Rural,2162948,15742.79,DEGURBA
TN,TN_SETTLEMENT_1,2007,Rural,7321637,11346.04,DEGURBA
TN,TN_SETTLEMENT_2,2007,Urban Centre,4485547,12200.08,DEGURBA
TN,TN_SETTLEMENT_3,2007,New Urbanising Settlement,779079,389.8,DEGURBA
TN,TN_SETTLEMENT_4,2007,Urban Cluster,2077934,8269.35,DEGURBA
TN,TN_SETTLEMENT_5,2007,Urban Centre,4676651,8144.05,DEGURBA
TN,TN_SETTLEMENT_6,2007,Urban Centre,4104190,15319.37,DEGURBA
TN,TN_SETTLEMENT_7,2007,Rural,6445536,1952.68,DEGURBA
TN,TN_SETTLEMENT_8,2007,Urban Centre,2765330,10803.07,DEGURBA
TN,TN_SETTLEMENT_9,2007,Rural,5960824,1351.39,DEGURBA
TN,TN_SETTLEMENT_10,2007,Urban Centre,5867541,10880.64,DEGURBA
TN,TN_SETTLEMENT_11,2007,New Urbanising Settlement,7623441,2132.68,DEGURBA
TN,TN_SETTLEMENT_0,2008,New Urbanising Settlement,2530449,8249.46,DEGURBA
TN,TN_SETTLEMENT_1,2008,Urban Centre,1553843,18789.89,DEGURBA
TN,TN_SETTLEMENT_2,2008,Rural,3517840,19192.03,DEGURBA
TN,TN_SETTLEMENT_3,2008,New Urbanising Settlement,4342803,1144.63,DEGURBA
TN,TN_SETTLEMENT_4,2008,New Urbanising Settlement,1471957,7107.47,DEGURBA
TN,TN_SETTLEMENT_5,2008,Urban Centre,1642791,17874.59,DEGURBA
TN,TN_SETTLEMENT_6,2008,Rural,7093170,12469.35,DEGURBA
TN,TN_SETTLEMENT_7,2008,Urban Centre,1548955,9381.89,DEGURBA
TN,TN_SETTLEMENT_8,2008,New Urbanising Settlement,3365377,19242.56,DEGURBA
TN,TN_SETTLEMENT_9,2008,Urban Centre,6387824,15901.65,DEGURBA
TN,TN_SETTLEMENT_10,2008,New Urbanising Settlement,7396300,17868.73,DEGURBA
TN,TN_SETTLEMENT_11,2008,Rural,2459497,15738.59,DEGURBA
TN,TN_SETTLEMENT_0,2009,Urban Centre,6414678,14309.6,DEGURBA
TN,TN_SETTLEMENT_1,2009,Rural,7467974,1502.65,DEGURBA
TN,TN_SETTLEMENT_2,2009,Urban Centre,4581089,19064.31,DEGURBA
TN,TN_SETTLEMENT_3,2009,Rural,215926,3207.74,DEGURBA
TN,TN_SETTLEMENT_4,2009,Rural,5973805,11735.92,DEGURBA
TN,TN_SETTLEMENT_5,2009,Urban Centre,150120,12290.25,DEGURBA
TN,TN_SETTLEMENT_6,2009,Urban Cluster,7425257,13480.54,DEGURBA
TN,TN_SETTLEMENT_7,2009,Rural,4679874,18727.91,DEGURBA
TN,TN_SETTLEMENT_8,2009,Urban Cluster,4781194,2741.77,DEGURBA
TN,TN_SETTLEMENT_9,2009,Urban Centre,999877,13142.0,DEGURBA
TN,TN_SETTLEMENT_10,2009,Urban Centre,4986129,18742.24,DEGURBA
TN,TN_SETTLEMENT_11,2009,Urban Centre,4654003,3279.14,DEGURBA
TN,TN_SETTLEMENT_0,2010,Urban Cluster,5818077,14819.42,DEGURBA
TN,TN_SETTLEMENT_1,2010,Urban Cluster,7693466,8305.59,DEGURBA
TN,TN_SETTLEMENT_2,2010,New Urbanising Settlement,3859818,19093.89,DEGURBA
TN,TN_SETTLEMENT_3,2010,Rural,1541949,4818.66,DEGURBA
TN,TN_SETTLEMENT_4,2010,New Urbanising Settlement,6999117,12529.47,DEGURBA
TN,TN_SETTLEMENT_5,2010,Urban Cluster,796006,7264.07,DEGURBA
TN,TN_SETTLEMENT_6,2010,Urban Centre,3771793,6044.09,DEGURBA
TN,TN_SETTLEMENT_7,2010,Urban Cluster,1601254,7630.26,DEGURBA
TN,TN_SETTLEMENT_8,2010,Rural,2516648,10821.32,DEGURBA
TN,TN_SETTLEMENT_9,2010,Urban Centre,2221381,13983.69,DEGURBA
TN,TN_SETTLEMENT_10,2010,Urban Cluster,6392798,19491.13,DEGURBA
TN,TN_SETTLEMENT_11,2010,New Urbanising Settlement,3653768,13034.73,DEGURBA
TN,TN_SETTLEMENT_0,2011,Urban Cluster,1590667,17906.8,DEGURBA
TN,TN_SETTLEMENT_1,2011,Urban Cluster,6949318,4984.16,DEGURBA
TN,TN_SETTLEMENT_2,2011,New Urbanising Settlement,3092539,4527.26,DEGURBA
TN,TN_SETTLEMENT_3,2011,Urban Centre,5733878,7964.27,DEGURBA
TN,TN_SETTLEMENT_4,2011,Urban Centre,314199,9680.89,DEGURBA
TN,TN_SETTLEMENT_5,2011,Urban Centre,5025456,7760.78,DEGURBA
TN,TN_SETTLEMENT_6,2011,Urban Centre,905499,1706.57,DEGURBA
TN,TN_SETTLEMENT_7,2011,Urban Centre,3765367,18638.25,DEGURBA
TN,TN_SETTLEMENT_8,2011,New Urbanising Settlement,5153625,1539.94,DEGURBA
TN,TN_SETTLEMENT_9,2011,Urban Centre,6609000,14034.79,DEGURBA
TN,TN_SETTLEMENT_10,2011,Rural,1233605,445.84,DEGURBA
TN,TN_SETTLEMENT_11,2011,Urban Centre,1230328,14827.21,DEGURBA
TN,TN_SETTLEMENT_0,2012,Urban Centre,3120680,7742.73,DEGURBA
TN,TN_SETTLEMENT_1,2012,Rural,748192,9805.18,DEGURBA
TN,TN_SETTLEMENT_2,2012,Urban Centre,248747,7519.8,DEGURBA
TN,TN_SETTLEMENT_3,2012,New Urbanising Settlement,465498,4695.23,DEGURBA
TN,TN_SETTLEMENT_4,2012,Urban Cluster,2081379,12956.91,DEGURBA
TN,TN_SETTLEMENT_5,2012,Urban Centre,7987731,19529.38,DEGURBA
TN,TN_SETTLEMENT_6,2012,Rural,7401030,1341.33,DEGURBA
TN,TN_SETTLEMENT_7,2012,Urban Centre,5429052,11808.1,DEGURBA
TN,TN_SETTLEMENT_8,2012,Urban Centre,5462925,10598.48,DEGURBA
TN,TN_SETTLEMENT_9,2012,Urban Cluster,7991312,856.04,DEGURBA
TN,TN_SETTLEMENT_10,2012,Urban Centre,916575,9499.04,DEGURBA
TN,TN_SETTLEMENT_11,2012,New Urbanising Settlement,1376318,14176.95,DEGURBA
TN,TN_SETTLEMENT_0,2013,Urban Cluster,96810,5598.83,DEGURBA
TN,TN_SETTLEMENT_1,2013,Rural,5417329,14452.64,DEGURBA
TN,TN_SETTLEMENT_2,2013,New Urbanising Settlement,2931510,8021.8,DEGURBA
TN,TN_SETTLEMENT_3,2013,New Urbanising Settlement,6525873,4708.2,DEGURBA
TN,TN_SETTLEMENT_4,2013,Urban Cluster,6225718,440.32,DEGURBA
TN,TN_SETTLEMENT_5,2013,Urban Cluster,7273853,12955.27,DEGURBA
TN,TN_SETTLEMENT_6,2013,New Urbanising Settlement,5434911,7750.45,DEGURBA
TN,TN_SETTLEMENT_7,2013,Urban Cluster,3108781,12034.2,DEGURBA
TN,TN_SETTLEMENT_8,2013,Rural,1223710,8087.88,DEGURBA
TN,TN_SETTLEMENT_9,2013,Urban Cluster,1822851,9666.52,DEGURBA
TN,TN_SETTLEMENT_10,2013,New Urbanising Settlement,6961856,11524.52,DEGURBA
TN,TN_SETTLEMENT_11,2013,Urban Centre,5644623,16552.1,DEGURBA
TN,TN_SETTLEMENT_0,2014,Urban Centre,1418153,14569.98,DEGURBA
TN,TN_SETTLEMENT_1,2014,Urban Centre,516213,15690.46,DEGURBA
TN,TN_SETTLEMENT_2,2014,New Urbanising Settlement,5390756,9576.37,DEGURBA
TN,TN_SETTLEMENT_3,2014,New Urbanising Settlement,6981815,5746.23,DEGURBA
TN,TN_SETTLEMENT_4,2014,Urban Centre,6262870,12954.18,DEGURBA
TN,TN_SETTLEMENT_5,2014,Urban Centre,1043985,8583.65,DEGURBA
TN,TN_SETTLEMENT_6,2014,Urban Cluster,7877322,4512.26,DEGURBA
TN,TN_SETTLEMENT_7,2014,Rural,932976,14204.43,DEGURBA
TN,TN_SETTLEMENT_8,2014,New Urbanising Settlement,7246592,14320.65,DEGURBA
TN,TN_SETTLEMENT_9,2014,Urban Centre,1787474,18069.95,DEGURBA
TN,TN_SETTLEMENT_10,2014,Urban Centre,4162018,14392.17,DEGURBA
TN,TN_SETTLEMENT_11,2014,Urban Cluster,7517423,7595.7,DEGURBA
TN,TN_SETTLEMENT_0,2015,Urban Centre,4987816,10540.56,DEGURBA
TN,TN_SETTLEMENT_1,2015,Urban Centre,1238460,3059.59,DEGURBA
TN,TN_SETTLEMENT_2,2015,Urban Cluster,1505334,5861.17,DEGURBA
TN,TN_SETTLEMENT_3,2015,Rural,7604549,8099.37,DEGURBA
TN,TN_SETTLEMENT_4,2015,Urban Centre,803892,9859.5,DEGURBA
TN,TN_SETTLEMENT_5,2015,Rural,7458878,2514.68,DEGURBA
TN,TN_SETTLEMENT_6,2015,Urban Cluster,4473298,15928.45,DEGURBA
TN,TN_SETTLEMENT_7,2015,Rural,2760318,4796.55,DEGURBA
TN,TN_SETTLEMENT_8,2015,Urban Cluster,6271758,17133.56,DEGURBA
TN,TN_SETTLEMENT_9,2015,Rural,5928455,10735.2,DEGURBA
TN,TN_SETTLEMENT_10,2015,Urban Cluster,7729518,2658.76,DEGURBA
TN,TN_SETTLEMENT_11,2015,Urban Cluster,606108,11206.25,DEGURBA
TN,TN_SETTLEMENT_0,2016,Urban Cluster,2523023,2248.23,DEGURBA
TN,TN_SETTLEMENT_1,2016,Rural,4692926,1061.7,DEGURBA
TN,TN_SETTLEMENT_2,2016,Urban Cluster,1704192,2781.23,DEGURBA
TN,TN_SETTLEMENT_3,2016,New Urbanising Settlement,7736345,15864.96,DEGURBA
TN,TN_SETTLEMENT_4,2016,Urban Centre,4397241,9018.94,DEGURBA
TN,TN_SETTLEMENT_5,2016,Rural,6234619,12459.16,DEGURBA
TN,TN_SETTLEMENT_6,2016,Rural,460755,1716.41,DEGURBA
